OverallQual,GrLivArea_Log,NbHd_num,GarageCars,ExtQ_num,KiQ_num,BsQ_num,TotalBsmtSF,FullBath,YearBuilt,YearRemodAdd,Fireplaces,MasVnrArea,MSZ_num
7,7.2640301428995295,2,2.0,3,3,2,1428.0,2,2007,2008,0,103.68526170798899,3
7,7.610357618312838,1,2.0,2,3,2,728.0,1,1910,1993,0,0.0,3
7,7.231287004327616,2,2.0,3,3,2,673.0,2,2000,2000,0,0.0,3
4,6.767343125265392,1,0.0,2,1,2,440.0,1,1923,1958,0,0.0,3
7,7.123672785204607,2,2.0,3,3,2,1241.0,1,2006,2007,0,103.68526170798899,3
4,6.795705775173514,1,2.0,2,2,1,894.0,1,1954,1954,0,0.0,3
5,7.02197642307216,1,2.0,2,2,1,1121.0,1,1963,1963,0,0.0,3
7,6.906754778648554,1,2.0,4,4,1,944.0,1,1961,2007,0,210.0,3
8,7.867871490396322,3,3.0,3,3,2,1225.0,2,1998,1999,1,975.0,3
7,7.143617602704121,2,2.0,3,3,2,1266.0,2,2007,2007,1,16.0,3
8,7.736307096548285,2,2.0,3,3,2,1128.0,2,2002,2002,1,0.0,3
5,7.458186157340487,1,2.0,2,3,1,0.0,2,1977,1977,0,0.0,3
5,7.059617628291383,1,1.0,2,2,1,1164.0,1,1950,1950,0,0.0,3
6,7.399398083331354,1,1.0,2,3,1,485.0,1,1910,2003,0,0.0,2
9,7.570443252057374,3,3.0,4,4,3,1930.0,2,2009,2010,1,450.0,3
6,7.615791072035833,2,2.0,2,3,1,848.0,2,1976,1976,1,298.0,3
7,7.362645270417825,2,2.0,3,3,2,770.0,2,2006,2006,0,0.0,3
8,7.779885115070522,3,3.0,3,3,2,1396.0,2,1997,1998,1,423.0,3
8,7.462789157412448,1,2.0,3,3,1,916.0,1,1882,1986,1,0.0,2
6,7.523481312573497,1,2.0,2,3,1,822.0,2,1964,1993,1,340.0,3
6,7.313220387090301,2,2.0,2,3,2,750.0,2,2005,2006,0,0.0,3
10,7.4489161025442,3,3.0,4,4,3,1700.0,2,2006,2007,1,230.0,3
4,7.114769448366463,1,1.0,2,2,1,747.0,1,1946,1950,0,0.0,3
5,6.956545443151569,1,1.0,2,2,1,1050.0,1,1961,1961,0,0.0,3
6,7.273786317844895,2,2.0,2,2,1,1442.0,2,1970,1970,1,571.0,3
3,6.981934677156389,1,1.0,2,2,1,1007.0,1,1922,1950,1,0.0,2
7,7.0967213784947605,2,2.0,3,3,2,1187.0,2,2006,2006,0,24.0,3
3,6.8501261661455,1,2.0,2,1,1,0.0,1,1952,1952,0,0.0,3
5,6.53813982376767,1,1.0,2,4,1,691.0,1,1920,1950,0,0.0,3
8,7.3613754289773485,2,3.0,3,3,2,1574.0,2,2006,2006,1,53.0,3
5,7.426549072397305,2,2.0,2,2,1,1680.0,2,1976,1976,0,164.0,3
7,7.315883504509785,2,2.0,3,3,2,1346.0,2,2005,2006,1,16.0,3
5,6.892641641172089,2,1.0,3,2,2,985.0,2,1977,1977,0,220.0,3
6,7.4127640174265625,1,2.0,2,2,2,1657.0,2,1970,1970,1,0.0,3
4,6.9957661563048505,1,1.0,2,2,1,546.0,1,1970,1970,0,0.0,2
7,7.444248649496705,1,2.0,3,3,3,1710.0,2,2004,2005,1,108.0,3
5,7.3277805384216315,1,0.0,2,2,1,1008.0,2,1926,1950,0,0.0,3
5,7.147559271189454,1,1.0,2,2,1,720.0,2,1948,1950,1,0.0,3
5,7.416979621381154,1,0.0,2,2,1,0.0,2,1965,1965,0,0.0,3
6,7.31455283232408,2,1.0,2,3,1,602.0,1,1923,1996,2,0.0,3
5,6.92951677076365,1,1.0,2,2,1,1022.0,1,1910,2006,0,0.0,2
6,6.9865664594064265,1,1.0,2,2,1,1082.0,1,1948,1950,1,206.0,3
8,7.417580402414544,2,2.0,3,3,2,810.0,2,2001,2001,0,0.0,3
7,7.315883504509785,2,2.0,3,3,2,1504.0,2,1996,1996,1,196.0,3
8,7.215239978730097,3,2.0,3,3,2,1220.0,1,1984,1984,1,0.0,3
7,7.294377299288821,2,2.0,3,3,2,384.0,2,1991,1992,1,76.0,3
7,7.317212408359839,2,2.0,3,3,2,1362.0,2,2005,2005,1,145.0,3
4,7.0317412587631285,1,2.0,2,3,2,1132.0,1,2005,2005,0,0.0,3
7,7.106606137727303,2,2.0,3,3,2,1199.0,2,2006,2006,0,84.0,3
5,7.129297548929373,1,1.0,2,2,1,912.0,1,1930,1950,0,0.0,2
7,7.315883504509785,2,2.0,3,3,2,1346.0,2,2005,2006,1,14.0,3
8,7.971776122880628,2,2.0,3,3,2,1565.0,2,1976,1976,1,0.0,3
5,6.782192056006791,2,2.0,2,2,1,882.0,1,1972,1972,0,0.0,3
5,7.142036574706803,1,2.0,2,2,1,1268.0,1,1960,1960,2,324.0,3
8,7.406103381237015,2,3.0,3,3,2,1638.0,2,2007,2008,1,338.0,3
5,7.226936018493289,1,1.0,2,2,1,768.0,1,1941,1950,1,0.0,3
6,7.1049654482698426,1,1.0,2,2,1,672.0,1,1972,1972,0,281.0,2
5,7.564238475170491,1,0.0,2,2,1,686.0,2,1916,1995,0,0.0,2
7,8.033334015880062,1,2.0,2,2,1,824.0,2,1920,1970,2,0.0,3
8,7.832014180505469,3,3.0,3,3,2,1338.0,2,1993,1993,1,0.0,3
7,7.4109518755836366,2,3.0,3,3,2,1654.0,2,2002,2002,0,295.0,3
5,6.860663671448287,2,1.0,2,1,1,920.0,1,1938,1950,1,0.0,3
4,6.739336627357174,1,1.0,2,2,1,0.0,1,1957,1957,0,0.0,3
9,7.3901814282264295,2,3.0,3,4,3,1620.0,2,2007,2008,1,70.0,3
8,7.724446645633537,2,2.0,3,3,2,1055.0,2,2001,2002,1,396.0,3
4,7.203405521083095,1,0.0,2,2,1,546.0,1,1970,2008,1,0.0,2
4,6.4457198193855785,1,1.0,2,2,2,630.0,1,1970,1970,0,0.0,2
5,7.497207223203318,1,2.0,2,2,1,1134.0,2,1957,2000,1,67.0,3
6,7.397561535524052,2,2.0,2,3,1,800.0,1,1966,2000,0,252.0,3
6,7.174724309836376,3,2.0,3,3,2,1306.0,2,2005,2005,1,135.0,3
7,7.753194269884341,1,2.0,2,3,2,1475.0,2,1990,1990,1,99.0,3
8,7.8336002236611035,2,2.0,3,3,2,2524.0,2,1981,1981,1,0.0,3
3,7.457609289715606,1,2.0,2,2,1,0.0,2,1955,1955,1,0.0,3
9,7.961370201719511,3,3.0,3,4,3,1992.0,3,2005,2006,1,208.0,3
5,6.897704943128636,2,2.0,2,2,2,990.0,1,1994,1995,0,0.0,3
5,7.479299637782834,1,2.0,2,2,1,0.0,1,1960,2006,1,75.0,3
4,6.835184586147301,1,1.0,2,3,1,0.0,1,1946,2006,0,0.0,3
7,7.171656822768514,2,2.0,3,3,2,1302.0,2,2007,2007,0,0.0,3
7,7.182352111885263,2,2.0,3,3,2,1316.0,2,2007,2007,1,0.0,3
6,7.589335823170617,1,2.0,2,2,1,816.0,1,1964,1978,1,272.0,3
5,7.330405211844402,1,1.0,2,2,1,1216.0,1,1957,2002,1,145.0,3
8,7.5953872788539725,2,2.0,3,3,2,1065.0,2,2002,2002,1,210.0,3
6,7.328437352895162,2,2.0,2,2,2,1193.0,2,1976,1976,1,160.0,3
7,7.218176838403408,3,2.0,3,3,2,1364.0,2,2005,2005,1,240.0,3
7,7.52294091807237,3,2.0,3,3,2,973.0,2,1994,1994,1,0.0,3
9,7.688913336864796,3,3.0,4,4,3,1104.0,2,2008,2008,1,154.0,3
6,7.596392304064196,2,2.0,2,2,1,854.0,1,1932,1950,1,480.0,3
8,7.198931240688173,3,2.0,3,3,2,1338.0,2,2001,2001,0,0.0,3
3,6.795705775173514,1,3.0,1,2,1,894.0,1,1935,1950,0,0.0,1
5,7.756623334538858,1,2.0,2,2,1,662.0,2,1900,1950,0,0.0,2
6,7.005789019253503,1,2.0,2,3,1,1103.0,1,1925,1980,1,0.0,2
5,7.050989447068045,1,2.0,2,2,1,1154.0,1,1966,1966,1,200.0,3
7,7.723120092266331,2,2.0,3,3,3,1306.0,2,1996,1997,0,0.0,3
6,7.359467638255621,2,2.0,3,2,2,799.0,2,1993,1994,1,0.0,3
6,7.384610383176974,1,2.0,2,2,1,780.0,1,1964,1964,0,360.0,3
6,7.83241092718792,1,2.0,2,2,2,942.0,2,1973,1973,1,0.0,2
5,6.794586580876499,1,2.0,2,3,1,845.0,1,1949,2003,0,0.0,3
5,6.954638864880987,1,1.0,2,2,1,1048.0,1,1956,1956,0,120.0,3
6,7.349873704738337,2,2.0,2,2,1,727.0,1,1968,1968,0,0.0,3
5,7.283448228756631,1,1.0,2,2,1,810.0,1,1948,1950,1,0.0,3
6,7.262628600974241,1,2.0,2,2,1,690.0,1,1977,1977,0,140.0,3
7,7.122866658599083,2,3.0,3,3,2,1240.0,2,2006,2006,0,0.0,3
7,7.461640392208575,2,1.0,2,2,1,800.0,1,1940,1984,2,0.0,3
5,7.290292882446597,1,2.0,2,3,1,796.0,2,1936,1989,1,0.0,3
5,6.999422467507961,1,1.0,2,2,1,1096.0,1,1969,1969,0,0.0,3
6,6.742880635791903,2,2.0,3,3,2,848.0,1,2004,2004,1,169.0,2
5,6.897704943128636,2,1.0,2,2,2,990.0,1,1994,1994,0,0.0,3
6,7.1372784372603855,2,2.0,3,3,1,1258.0,2,1971,2004,0,144.0,3
5,6.946975992135418,1,1.0,2,2,1,1040.0,1,1963,1963,0,0.0,3
7,7.285506548522785,2,2.0,3,3,2,1459.0,2,2002,2002,1,100.0,3
6,7.1316985104669115,1,1.0,2,2,1,1251.0,1,1964,1964,2,425.0,3
6,7.311886164077165,2,2.0,2,2,2,691.0,2,1995,1996,1,0.0,3
6,6.903747257584598,1,2.0,2,3,2,936.0,1,1992,1992,0,0.0,3
4,6.9957661563048505,1,1.0,2,2,1,546.0,1,1973,1973,0,0.0,2
8,7.577121930876679,2,3.0,3,3,2,1082.0,2,2005,2006,1,0.0,3
7,7.443663683115591,1,2.0,3,3,2,970.0,2,2004,2004,0,50.0,2
8,7.1284959456800365,2,2.0,3,3,2,1247.0,1,2005,2005,1,0.0,3
3,6.946975992135418,1,2.0,2,2,1,0.0,2,1950,1950,0,0.0,3
7,7.132497551660044,2,2.0,3,3,2,600.0,2,1999,2000,0,212.0,3
6,7.434847875211999,1,2.0,2,2,1,1181.0,2,1925,1950,1,0.0,3
5,7.090076835776092,1,2.0,2,3,1,864.0,1,1965,1998,0,166.0,3
5,6.841615476477592,1,1.0,2,2,1,936.0,1,1956,2000,0,0.0,3
6,7.1808311990445555,2,2.0,3,3,2,1314.0,2,2006,2006,1,0.0,3
6,7.2115567333138015,1,0.0,2,3,1,684.0,1,1914,2006,0,0.0,2
8,6.992096427415888,3,2.0,3,3,2,1074.0,1,1986,1986,0,0.0,3
4,7.188412736496954,1,1.0,2,2,1,672.0,1,1936,1950,0,0.0,2
7,7.3783837129967145,2,2.0,2,2,2,1271.0,2,1978,1978,1,206.0,3
2,6.082218910376446,1,1.0,2,1,1,290.0,1,1920,1950,0,0.0,3
5,6.856461984594587,1,1.0,2,2,1,950.0,1,1971,1971,0,0.0,3
5,7.033506484287697,1,1.0,2,2,1,1010.0,1,1960,2002,0,45.0,3
6,7.085064293952548,1,2.0,2,2,1,655.0,1,1959,1959,1,0.0,3
5,7.171656822768514,1,2.0,2,2,1,630.0,2,1970,1970,0,304.0,2
8,7.871692664323645,3,2.0,3,3,3,1463.0,2,1994,1995,2,362.0,3
7,7.273786317844895,1,2.0,3,3,2,910.0,2,1990,1991,1,0.0,3
7,7.611347717403621,2,2.0,3,3,3,868.0,2,2006,2006,1,0.0,3
6,7.432483807917119,2,2.0,2,2,2,924.0,2,2000,2000,1,0.0,3
8,7.515344571180436,3,3.0,3,3,3,1836.0,2,2004,2005,1,42.0,3
6,7.4133673356952405,2,2.0,2,2,2,773.0,2,1995,1996,1,0.0,3
7,7.582738488914411,2,2.0,2,2,1,803.0,2,1976,1976,1,660.0,3
5,6.704414354964107,1,1.0,2,2,1,816.0,1,1957,1957,0,0.0,3
5,6.915723448631314,1,1.0,2,3,1,1008.0,1,1953,2006,0,0.0,3
5,6.725033642166843,1,1.0,2,3,1,833.0,1,1954,2000,0,0.0,3
8,7.458186157340487,3,3.0,3,4,3,1734.0,2,2007,2007,1,328.0,3
8,7.257707677160043,2,2.0,3,3,2,408.0,2,2002,2002,1,0.0,3
5,6.795705775173514,1,2.0,2,3,1,894.0,1,1967,2003,0,0.0,3
5,7.3783837129967145,1,1.0,2,2,1,533.0,1,1958,1987,0,0.0,3
5,6.946975992135418,1,1.0,2,2,1,1040.0,1,1959,1959,0,0.0,3
6,6.919683849847411,1,1.0,2,2,1,1012.0,1,1920,1950,1,0.0,2
7,7.347299700743164,2,3.0,3,3,2,1552.0,2,2005,2006,0,196.0,3
4,6.866933284461882,1,1.0,2,2,1,672.0,1,1956,1956,0,0.0,3
5,6.548219102762372,1,0.0,2,2,1,698.0,1,1947,2008,0,0.0,3
7,7.301147805856032,2,2.0,2,3,2,384.0,2,1992,1992,1,170.0,3
4,6.912742820493176,1,2.0,2,1,1,1005.0,1,1955,1955,1,0.0,3
7,7.349230824613334,2,3.0,3,3,2,1373.0,2,2007,2007,1,130.0,3
7,7.333023014386481,2,3.0,3,3,2,1530.0,2,2004,2004,1,0.0,3
7,7.580189417944541,2,2.0,3,3,2,847.0,2,2004,2005,1,0.0,3
5,6.841615476477592,1,2.0,2,2,2,936.0,1,1980,1980,0,180.0,2
4,7.591357046698551,1,2.0,2,3,1,1122.0,2,1928,1950,2,0.0,3
5,6.881411303642535,1,0.0,2,2,2,974.0,1,1991,1992,0,0.0,3
6,7.700747794511798,1,1.0,2,1,1,1008.0,2,1880,1950,0,0.0,2
8,7.61085279039525,1,2.0,3,3,2,1128.0,2,1995,1995,1,0.0,3
6,7.3777589082278725,2,2.0,2,2,2,916.0,2,1997,1997,1,0.0,3
6,6.893656354602635,1,1.0,2,2,1,960.0,1,1926,1950,1,0.0,2
6,7.132497551660044,1,1.0,2,2,1,1032.0,1,1950,1950,0,0.0,3
5,6.927557906278317,1,0.0,2,2,1,780.0,1,1875,1996,0,0.0,3
6,7.356918242356021,1,2.0,2,3,1,1567.0,2,1977,1977,2,0.0,3
5,7.062191632286556,1,2.0,2,2,1,915.0,1,1920,1950,1,0.0,3
5,6.858565034791365,1,2.0,2,2,1,952.0,1,1951,1951,0,0.0,3
5,7.532623618788788,2,2.0,2,3,1,780.0,2,1976,1976,1,44.0,3
8,7.947325027016463,2,3.0,3,3,3,1466.0,3,2006,2007,1,340.0,3
5,6.913737350659685,1,0.0,2,2,1,1006.0,1,1959,1959,0,0.0,3
4,6.828712071641684,1,1.0,2,1,2,672.0,1,1941,1950,0,0.0,3
5,7.362645270417825,1,1.0,2,2,1,1042.0,1,1928,1950,1,0.0,2
6,7.168579897264035,1,2.0,3,3,2,1298.0,2,1985,1985,1,85.0,3
7,7.355001921105257,2,1.0,2,1,1,704.0,1,1941,1950,1,0.0,3
7,7.01301578963963,1,1.0,2,2,1,572.0,1,1926,1950,1,0.0,2
7,7.301147805856032,1,2.0,2,2,1,650.0,1,1920,1988,0,0.0,2
6,6.837332814685591,1,1.0,2,3,1,932.0,1,1950,1950,1,0.0,3
5,7.290292882446597,1,2.0,2,1,1,1466.0,1,1959,1959,2,132.0,3
6,7.501634457883413,2,2.0,2,4,1,1073.0,1,1956,2004,1,0.0,3
6,6.704414354964107,1,1.0,3,2,1,816.0,1,1930,2007,0,0.0,2
7,7.506591780070841,1,2.0,2,3,1,864.0,1,1965,1988,2,288.0,3
5,7.270312886079025,2,2.0,3,3,2,1437.0,2,1976,2004,1,0.0,3
5,7.142827401161621,1,2.0,2,3,1,1219.0,2,1965,1999,1,0.0,3
7,7.1808311990445555,3,2.0,3,3,2,1314.0,2,2007,2008,1,166.0,3
8,7.365180126021013,2,3.0,3,3,2,1580.0,2,2007,2008,0,186.0,3
6,7.53689712956617,2,2.0,3,3,1,901.0,2,1974,1974,1,270.0,3
6,7.283448228756631,1,2.0,2,2,2,855.0,2,1978,1978,1,0.0,3
6,7.402451520818244,2,2.0,3,3,1,1296.0,1,1954,2006,1,72.0,3
5,6.795705775173514,1,2.0,2,2,2,894.0,1,1968,1968,1,0.0,3
4,7.1372784372603855,1,2.0,2,2,2,1198.0,0,1969,1969,0,0.0,3
5,7.266827347520591,2,2.0,2,3,2,1360.0,1,1978,1978,1,0.0,3
7,7.31455283232408,3,2.0,3,3,2,1502.0,2,2009,2009,0,268.0,3
8,7.434847875211999,2,3.0,3,3,2,1694.0,2,2008,2008,0,72.0,3
6,7.421177528595393,2,2.0,2,2,2,959.0,2,2000,2000,1,0.0,3
6,7.653494909661253,1,2.0,2,3,1,1127.0,2,1935,1986,2,0.0,3
10,8.196161139282902,3,3.0,3,3,3,1930.0,3,1995,1996,1,1378.0,3
6,7.0192966537150445,1,1.0,2,2,1,1096.0,1,1977,1977,1,0.0,3
6,7.13966033596492,1,2.0,2,2,1,1261.0,1,1958,1958,1,0.0,3
7,7.1308988302963465,2,2.0,3,3,2,625.0,2,2006,2007,0,0.0,3
5,8.034631032923107,2,0.0,2,4,1,1598.0,3,1946,1994,1,0.0,3
6,7.76004068088038,2,2.0,2,2,2,952.0,2,1932,1950,1,0.0,3
8,7.962763930168115,3,2.0,3,3,2,1683.0,2,1992,2000,1,337.0,3
5,6.827629234502852,1,1.0,2,2,1,876.0,1,1984,1985,0,0.0,3
6,7.1098794630722715,1,1.0,2,2,1,818.0,1,1926,2004,0,0.0,2
5,7.202661196523238,2,1.0,2,2,1,731.0,1,1921,1950,1,0.0,3
5,7.024649030453636,1,0.0,2,2,1,0.0,1,1954,1954,1,0.0,3
7,7.829630389150193,2,2.0,2,2,2,1216.0,2,1990,1991,0,0.0,3
8,7.409741954080923,2,2.0,4,3,3,1600.0,2,2008,2008,1,186.0,2
10,8.406485069431817,3,3.0,3,4,3,2396.0,3,1996,1996,2,0.0,3
5,7.029972911706386,1,2.0,2,2,1,1120.0,1,1920,1950,1,0.0,3
5,7.360103972989152,2,3.0,2,2,1,1572.0,1,1963,1963,2,226.0,3
5,7.107425474110705,1,1.0,2,2,1,784.0,1,1924,1950,0,0.0,3
3,7.4377951216719325,1,2.0,2,2,1,978.0,2,1900,1970,0,0.0,3
8,7.392647520721623,3,3.0,3,3,2,1624.0,2,1994,1995,1,0.0,3
7,7.414572881350589,2,2.0,3,3,2,831.0,2,2002,2002,0,95.0,3
7,7.4977617006225685,2,2.0,2,3,1,994.0,2,1999,1999,1,0.0,3
4,7.3914152346753585,1,4.0,2,2,1,1249.0,1,1961,1975,1,149.0,3
8,7.273092595999522,2,2.0,3,3,2,776.0,2,1999,2000,0,456.0,3
5,7.294377299288821,1,1.0,2,3,1,702.0,1,1925,1994,0,0.0,2
6,7.1098794630722715,1,2.0,2,2,3,1224.0,2,1999,1999,0,425.0,2
6,7.20934025660291,1,1.0,2,2,1,663.0,1,1969,1969,0,143.0,3
6,7.283448228756631,2,2.0,2,3,2,728.0,2,2005,2005,0,0.0,3
7,7.529943370601589,2,3.0,3,3,2,879.0,2,2006,2006,1,0.0,3
7,7.432483807917119,1,1.0,2,2,1,815.0,1,1916,1950,1,0.0,2
7,7.10002716662926,2,2.0,3,3,2,1212.0,2,2001,2001,0,0.0,3
4,7.231287004327616,1,2.0,2,2,1,1051.0,1,1963,1979,1,51.0,3
4,6.761572768804055,1,1.0,2,2,1,864.0,1,1970,1970,0,0.0,3
7,7.483806687665835,2,2.0,2,3,2,866.0,2,1998,1998,0,0.0,3
5,7.206377291472252,1,1.0,2,2,1,884.0,1,1925,1997,1,0.0,2
7,7.396335293800808,2,2.0,3,3,2,1630.0,2,2000,2001,1,171.0,3
5,6.97914527506881,2,2.0,2,2,2,1056.0,1,1975,1975,0,0.0,3
7,7.694392802629421,1,3.0,3,3,2,2158.0,2,1990,1991,1,234.0,3
4,6.962243464266207,1,1.0,2,2,1,1056.0,1,1966,1966,0,0.0,2
6,7.438383530044307,2,2.0,3,3,2,1682.0,2,2003,2003,0,120.0,3
5,7.1569563646156364,1,2.0,2,2,1,931.0,1,1962,1980,0,0.0,3
8,7.414572881350589,2,2.0,3,3,3,1660.0,2,2006,2006,1,420.0,3
6,7.520234556474628,1,2.0,3,3,2,1055.0,2,1992,1992,1,0.0,3
8,7.468513271496337,2,2.0,3,2,2,559.0,2,1988,2005,0,0.0,3
4,6.51025834052315,1,1.0,2,2,1,672.0,1,1941,1950,0,0.0,3
4,6.866933284461882,1,1.0,2,2,1,648.0,0,1965,2001,0,0.0,3
5,6.906754778648554,1,1.0,2,2,1,925.0,1,1962,1962,0,0.0,3
5,6.795705775173514,1,1.0,2,2,1,894.0,1,1966,1966,0,0.0,3
6,7.550661243105336,1,2.0,2,2,1,0.0,2,1978,1978,0,0.0,2
8,7.1808311990445555,2,2.0,3,3,2,1300.0,2,2009,2009,0,72.0,3
4,6.815639990074331,1,0.0,2,2,1,0.0,1,1947,1950,0,0.0,2
6,7.1049654482698426,1,0.0,2,2,1,672.0,1,1971,1971,0,236.0,2
5,6.815639990074331,1,1.0,2,2,1,912.0,1,1964,1964,0,0.0,3
5,7.099201743553092,1,1.0,2,2,1,952.0,1,1968,1968,1,0.0,3
6,7.520776415062797,1,1.0,2,2,1,1040.0,2,1949,1950,1,320.0,3
5,7.666690200080086,1,2.0,2,2,1,2136.0,2,1951,1951,0,44.0,3
7,7.306531398939505,2,2.0,3,3,2,788.0,2,2004,2005,1,0.0,3
6,7.037027614686276,1,1.0,2,2,1,588.0,1,1958,1958,0,63.0,3
6,7.566828479208331,2,3.0,3,3,2,894.0,2,2007,2007,1,74.0,3
5,6.815639990074331,1,2.0,2,3,1,912.0,1,1965,2008,0,300.0,3
9,7.43955930913332,3,3.0,4,4,3,1702.0,1,2008,2008,1,766.0,3
5,7.317876198626496,1,1.0,2,2,1,1075.0,2,1960,1960,0,0.0,3
5,7.8709295967551425,1,2.0,2,2,2,1361.0,2,1977,1977,1,1.0,3
5,7.081708586105575,1,2.0,2,2,1,1106.0,1,1962,1962,0,120.0,3
4,7.1098794630722715,1,2.0,2,2,1,0.0,2,1962,1962,0,0.0,3
5,7.080026499922591,1,2.0,2,2,1,1188.0,1,1959,1959,0,180.0,3
5,7.582738488914411,1,0.0,2,2,1,940.0,1,1911,1950,0,0.0,2
5,7.486613313139955,2,1.0,2,2,2,747.0,1,1914,1950,0,0.0,3
7,7.3938782901077555,3,2.0,3,3,2,764.0,2,2003,2003,0,106.0,3
7,7.5745584842024805,2,2.0,3,3,2,847.0,2,2004,2005,1,0.0,3
6,7.039660349862076,1,2.0,3,2,2,1141.0,1,2005,2005,0,0.0,3
8,7.302496423727326,2,2.0,3,4,2,1476.0,2,2006,2006,1,32.0,3
7,7.477604243197589,2,2.0,3,3,2,884.0,2,2003,2003,0,252.0,3
7,7.4318919168078,2,3.0,3,3,2,1689.0,2,2007,2007,0,0.0,3
7,7.067319848653476,2,2.0,2,3,2,1053.0,2,1974,1974,2,81.0,3
10,7.638198244285779,3,3.0,4,4,3,2076.0,2,2006,2006,1,103.68526170798899,3
8,7.324489979348532,2,2.0,2,3,2,792.0,1,1929,1950,2,0.0,3
6,7.532623618788788,2,2.0,2,2,2,585.0,3,1984,2003,1,74.0,3
7,7.347943823148687,2,2.0,3,3,2,756.0,2,2005,2006,0,0.0,3
6,6.9411900550683745,1,3.0,2,2,1,1012.0,1,1976,1976,0,335.0,3
6,7.629489916393995,1,2.0,2,2,2,735.0,1,1917,1950,1,0.0,2
5,6.895682697747868,1,1.0,2,2,1,876.0,1,1950,1950,0,0.0,3
7,7.6544432264701125,1,2.0,3,4,1,2110.0,2,1968,1968,2,0.0,3
7,7.247792581767846,3,2.0,3,3,2,1405.0,2,2003,2003,1,163.0,3
5,6.773080375655535,1,1.0,2,2,1,864.0,1,1968,1968,0,0.0,3
7,7.681099001536359,2,2.0,3,3,1,1192.0,2,1974,2003,2,0.0,3
7,7.412160334945205,1,2.0,3,3,2,746.0,2,2003,2004,1,92.0,3
6,7.220373836723949,1,1.0,2,2,1,884.0,1,1931,1950,1,0.0,2
8,7.594381242551817,3,2.0,3,3,2,1986.0,2,1994,1994,1,554.0,3
5,6.761572768804055,1,0.0,2,2,1,864.0,1,1922,1950,0,0.0,3
7,7.061334366910438,2,2.0,3,3,2,856.0,2,2005,2005,0,182.0,3
6,6.960347729101308,1,2.0,2,2,2,1054.0,1,1969,1969,0,0.0,3
6,7.423568444259167,2,2.0,2,2,2,841.0,2,1999,1999,1,0.0,3
5,6.956545443151569,1,1.0,2,2,1,1050.0,1,1956,1956,0,0.0,3
4,7.488852955733459,2,1.0,2,2,1,1104.0,1,1957,1989,2,0.0,3
6,7.508787170634276,1,2.0,2,2,1,764.0,1,1919,1950,1,0.0,3
6,7.198183577101943,1,2.0,3,3,2,1405.0,2,1998,1999,0,0.0,2
7,7.280697195384741,2,2.0,3,3,2,691.0,2,1999,1999,0,218.0,3
7,7.543802867501509,1,1.0,1,2,1,925.0,1,1910,1950,1,0.0,2
9,7.609862200913554,2,3.0,4,4,3,2002.0,2,2008,2009,1,0.0,3
8,8.145259566516865,2,3.0,2,3,1,728.0,3,1935,1997,2,632.0,3
5,7.329093736246592,1,1.0,2,2,1,874.0,1,1958,1958,0,180.0,3
7,7.329093736246592,2,2.0,3,3,2,1332.0,0,1979,1979,1,0.0,3
6,7.305860032684009,2,2.0,2,3,1,1489.0,2,1968,1968,1,0.0,3
5,6.840546529288687,1,1.0,2,2,1,935.0,1,1965,1965,0,114.0,3
6,7.213031659834869,1,1.0,2,4,1,1019.0,1,1959,2006,1,84.0,3
5,7.1308988302963465,2,2.0,2,2,1,661.0,2,1910,2003,1,0.0,3
5,7.560080465021827,1,2.0,2,2,1,928.0,2,1948,1950,0,567.0,3
6,7.240649694255466,2,2.0,2,2,1,723.0,1,1972,1972,1,0.0,3
6,7.452402451223638,2,2.0,2,2,2,1680.0,1,1967,1976,1,359.0,3
8,7.616283561580385,2,2.0,3,3,2,1128.0,2,2002,2002,1,103.68526170798899,3
4,7.028201432058005,1,2.0,2,2,1,698.0,1,1920,1950,0,0.0,1
7,7.360739903058278,2,2.0,3,3,2,1573.0,2,2002,2002,0,110.0,3
7,7.199678345691172,2,2.0,2,2,2,1309.0,2,1990,1990,1,54.0,3
5,6.946975992135418,2,2.0,2,3,2,1040.0,2,1977,2008,0,0.0,3
6,7.508787170634276,1,0.0,2,2,1,912.0,2,1971,1971,0,0.0,3
6,7.802618063442671,1,1.0,2,3,1,804.0,2,1919,1990,1,0.0,3
6,7.252762418053187,1,1.0,2,2,1,780.0,1,1939,1950,1,0.0,2
6,7.191429330036379,2,2.0,2,2,1,1328.0,1,1963,1963,2,451.0,3
5,7.366445148327599,2,2.0,2,2,1,1624.0,2,1964,1964,0,621.0,3
8,7.413970290190444,3,2.0,3,4,2,1501.0,2,2000,2000,1,0.0,3
8,7.585788821732034,3,3.0,3,4,2,1085.0,2,2006,2006,1,788.0,3
5,7.049254841255837,1,2.0,2,2,1,1152.0,1,1964,1964,1,86.0,3
5,7.171656822768514,1,1.0,2,2,1,630.0,2,1972,1972,0,268.0,2
5,7.771488760117616,1,1.0,2,2,1,994.0,2,1892,1965,0,0.0,2
7,7.416979621381154,2,2.0,2,2,2,832.0,2,1976,1976,1,0.0,3
5,6.761572768804055,1,2.0,2,2,1,864.0,1,1955,1990,0,0.0,3
5,6.9584483932976555,1,1.0,2,2,1,1052.0,1,1968,1968,0,168.0,3
5,7.028201432058005,1,2.0,2,2,1,1120.0,2,1963,1963,0,148.0,3
6,6.977281341630747,1,2.0,2,2,2,547.0,2,2005,2006,0,82.0,2
